EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_10_eval_rewards,forward_5_eval_rewards,forward_6_eval_rewards,forward_7_eval_rewards,forward_8_eval_rewards,forward_9_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,alpha_4_Mean,alpha_4_Std,alpha_4_Max,alpha_4_Min,alpha_5_Mean,alpha_5_Std,alpha_5_Max,alpha_5_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_prob_4_Mean,log_prob_4_Std,log_prob_4_Max,log_prob_4_Min,log_prob_5_Mean,log_prob_5_Std,log_prob_5_Max,log_prob_5_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
295,455.8640367984772,367200,-1827.29999,-2926.70908,-2.36386,0.09796,9.90879,445.85722,-3383.64010,-942.61158,-999.06615,-1251.57865,-1740.08876,-2544.10461,-4.19530,0.11578,-3.88867,-4.55906,0.04895,0.00014,0.04915,0.04857,0.06345,0.00005,0.06352,0.06333,0.07864,0.00012,0.07885,0.07834,0.08300,0.00016,0.08317,0.08254,0.08797,0.00006,0.08810,0.08786,0.09577,0.00012,0.09599,0.09553,0.03444,0.41603,1.08327,-1.21923,340.09294,3.07070,349.33185,332.17053,4.12538,1.94952,16.08616,2.24364,5.63024,2.99358,19.02805,2.43999,5.22544,2.26520,23.77058,2.16184,3513.53912,1779.54907,11355.07812,984.58234,4630.07386,1724.69403,9113.90625,748.03705,-1.11050,0.01472,-1.07152,-1.14448,0.45697,0.00520,0.47049,0.44228,0.08879,0.14289,0.71001,-0.17166,-3.18766,0.07870,-3.03030,-3.40474,6.02163,0.22879,6.77536,5.50393,6.00355,0.23412,6.58675,5.42048,6.00764,0.25984,6.72215,5.43074,6.02974,0.24167,6.53927,5.20077,6.00661,0.22645,6.57197,5.40683,6.00913,0.24378,6.58901,5.28989,6.01305,0.16024,6.40589,5.51748,3.67324,0.09457,3.86098,3.43136,22.55121,3.79167,33.11111,15.90442,-6.49140,1.54815,-3.45609,-11.72315,0.04801,0.02792,0.12811,-0.01125,1.35155,0.01871,1.39807,1.30513,3.95640,0.51913,5.89738,3.10714,-3.97879,0.44413,-3.19489,-5.49991
296,457.9007601737976,368400,-1809.79033,-2823.96199,-3.24101,0.07869,9.55559,448.26642,-3086.75145,-952.80628,-1007.74660,-1154.83207,-1521.18510,-2196.19231,-4.20116,0.12593,-3.87684,-4.50590,0.04884,0.00006,0.04897,0.04874,0.06309,0.00016,0.06342,0.06283,0.07839,0.00012,0.07858,0.07812,0.08288,0.00008,0.08315,0.08278,0.08787,0.00008,0.08803,0.08764,0.09585,0.00008,0.09595,0.09564,-0.03495,0.38397,0.94526,-0.93817,339.73019,3.02705,347.04865,331.23413,4.09014,1.66292,12.22736,2.14634,4.28871,1.81015,12.75050,1.97777,5.57196,2.56185,17.62440,1.72596,3376.28191,1401.44182,7505.83154,738.83710,3432.81699,1497.19010,9153.80273,466.53009,-1.11608,0.01530,-1.08199,-1.14965,0.45707,0.00507,0.46865,0.44347,0.08520,0.14402,0.66325,-0.16891,-3.22023,0.07692,-3.01037,-3.45694,6.00149,0.20400,6.66682,5.45890,5.97756,0.25216,6.65486,5.25320,5.97769,0.23381,6.60856,5.37032,5.97968,0.27623,6.72294,5.29986,5.97970,0.24091,6.59162,5.35350,6.00179,0.25416,6.73314,5.47225,5.98632,0.14920,6.36649,5.63566,3.63544,0.09217,3.93069,3.42610,22.60549,3.91414,40.02527,16.36012,-6.32342,1.56809,-3.52201,-12.10332,0.04201,0.02818,0.12034,-0.03089,1.34585,0.01699,1.39179,1.29680,3.94403,0.49345,6.16171,3.12570,-3.95607,0.50788,-3.24724,-6.10820
297,459.66751408576965,369600,-1668.33920,-3074.86631,-1.88052,0.01136,10.08615,449.56996,-3333.03229,-988.15980,-1004.07240,-1300.12348,-1792.74260,-2587.33114,-4.19547,0.11333,-3.83987,-4.48741,0.04917,0.00016,0.04937,0.04888,0.06325,0.00013,0.06339,0.06297,0.07846,0.00017,0.07875,0.07811,0.08288,0.00021,0.08319,0.08255,0.08789,0.00025,0.08849,0.08760,0.09595,0.00026,0.09640,0.09561,0.06739,0.32422,0.93076,-0.75508,339.02812,2.84205,346.53583,330.59091,3.67643,1.45955,10.94806,2.11582,4.54132,3.03522,27.71860,2.20976,5.77081,3.31494,31.04710,1.65255,3264.30262,942.46497,5768.12451,863.83960,3787.09882,1601.26808,12034.19922,1382.52319,-1.11202,0.01367,-1.07809,-1.15722,0.45632,0.00571,0.47179,0.44085,0.16421,0.16066,0.73151,-0.13506,-3.21975,0.07253,-3.03814,-3.41505,6.03640,0.19342,6.60794,5.41517,6.02452,0.22420,6.71499,5.50607,6.01725,0.25259,6.66973,5.42339,6.02327,0.24584,6.70164,5.31517,6.04180,0.23379,6.63157,5.27433,6.00990,0.24177,6.68759,5.45685,6.02552,0.12609,6.36734,5.70628,3.66061,0.08188,3.87688,3.39659,22.81899,4.12991,40.13736,16.10107,-6.45879,1.46088,-3.85438,-11.09187,0.04313,0.02639,0.11157,-0.01155,1.35317,0.01566,1.39257,1.30442,3.94601,0.46904,5.91217,3.29933,-3.88695,0.39351,-3.17147,-5.75974
298,464.57992362976074,370800,-1608.18738,-2881.50724,-2.47388,0.07721,9.99659,454.50606,-3270.02218,-935.19845,-1022.67769,-1302.74085,-1603.55346,-2067.99434,-4.18577,0.11066,-3.88565,-4.52829,0.04901,0.00030,0.04943,0.04861,0.06341,0.00016,0.06363,0.06314,0.07847,0.00022,0.07878,0.07791,0.08340,0.00016,0.08374,0.08314,0.08850,0.00012,0.08874,0.08832,0.09621,0.00016,0.09650,0.09596,-0.05475,0.42339,0.94759,-1.26241,338.85763,2.89405,348.75684,329.68689,3.94946,1.27517,7.94164,2.00189,6.71096,7.41898,56.83162,2.24015,5.89261,2.35031,14.38136,1.89365,3180.96308,1021.19903,5798.39014,788.12848,4075.21886,2175.41725,14264.63477,1291.30884,-1.11375,0.01855,-1.07533,-1.17405,0.45498,0.00500,0.46832,0.44415,0.04814,0.12495,0.52739,-0.17435,-3.18592,0.07510,-3.01954,-3.41515,5.93827,0.20048,6.37408,5.39850,5.98944,0.25834,6.64598,5.30814,5.97036,0.26741,6.85150,5.30970,6.00309,0.24848,6.66953,5.26281,5.99554,0.26654,6.63402,5.11595,5.98502,0.28038,6.89540,5.11827,5.98029,0.16483,6.37767,5.51175,3.65932,0.09112,3.91996,3.41506,23.44989,3.69247,34.25949,16.36126,-6.50815,1.57247,-3.39093,-14.28914,0.05013,0.03045,0.12143,-0.03918,1.34679,0.02028,1.40511,1.29699,3.97448,0.46522,5.77472,3.07189,-4.01481,0.45679,-3.01553,-5.56336
299,463.70866298675537,372000,-1713.15235,-2947.38323,-2.46787,0.02639,10.18156,453.50065,-3059.31683,-981.86921,-989.98732,-1158.53848,-1595.87866,-2146.93884,-4.18852,0.11967,-3.92374,-4.50737,0.04827,0.00018,0.04860,0.04791,0.06307,0.00010,0.06326,0.06288,0.07770,0.00019,0.07806,0.07742,0.08272,0.00025,0.08325,0.08235,0.08840,0.00025,0.08877,0.08805,0.09556,0.00015,0.09597,0.09531,-0.04005,0.38280,1.06946,-0.87674,338.45255,3.04464,347.99222,331.83771,4.62955,2.53665,23.13966,2.14472,4.37073,2.78281,21.88352,2.14993,5.51256,2.85933,27.86815,1.74321,4131.23960,1738.78371,10249.57031,608.23914,3484.56560,1418.72663,9328.60938,1284.74316,-1.11329,0.01496,-1.07879,-1.16587,0.45485,0.00615,0.47071,0.43814,0.03600,0.12165,0.67705,-0.15165,-3.19681,0.07429,-2.99692,-3.42388,5.94687,0.21011,6.54212,5.43266,5.99597,0.24200,6.61295,5.31171,6.00712,0.24719,6.53584,5.35078,5.98371,0.23451,6.58236,5.33180,6.01118,0.24187,6.63186,5.45391,5.96873,0.23359,6.54979,5.32183,5.98560,0.14747,6.41133,5.66810,3.65681,0.08657,3.86321,3.43516,22.15624,3.46984,36.45103,16.16326,-6.58321,1.50833,-3.69008,-11.90669,0.05422,0.02767,0.13962,-0.01115,1.34751,0.01644,1.39205,1.30213,3.93090,0.43239,5.34231,3.14936,-3.96287,0.53621,-3.17424,-5.88020
300,441.8156816959381,373200,-1711.47033,-2991.81587,-0.90340,0.04523,10.24801,431.52238,-3157.89138,-852.25686,-971.43526,-1145.36043,-1537.72379,-2271.92339,-4.15999,0.12441,-3.85604,-4.53366,0.04782,0.00003,0.04790,0.04772,0.06293,0.00018,0.06321,0.06250,0.07822,0.00026,0.07868,0.07794,0.08319,0.00015,0.08351,0.08291,0.08888,0.00020,0.08921,0.08861,0.09514,0.00017,0.09543,0.09487,-0.00832,0.40440,1.10239,-0.99100,337.42716,3.28853,346.39246,327.98062,4.20584,1.57475,10.99125,2.19848,4.04879,1.51746,13.02121,2.28760,5.90677,2.86217,17.31075,1.93263,3514.99590,1349.19642,9208.72461,656.94800,3320.61868,1362.79559,10839.94238,608.45789,-1.11448,0.01332,-1.07403,-1.15203,0.45578,0.00653,0.47195,0.44018,0.05977,0.12742,0.49453,-0.15477,-3.18500,0.07093,-2.99158,-3.43560,5.98655,0.20994,6.60974,5.47204,5.95005,0.23382,6.64239,5.35798,6.02584,0.24079,6.59962,5.39272,6.01956,0.25152,6.74466,5.30212,6.02203,0.25903,6.80604,5.41485,5.98342,0.23872,6.59590,5.39170,5.99791,0.15658,6.42275,5.61445,3.65635,0.09428,3.87416,3.40664,22.23270,3.55479,34.55366,16.32953,-6.45024,1.47584,-3.38767,-12.86240,0.05441,0.03143,0.12822,-0.03189,1.34904,0.02011,1.40961,1.28912,3.84616,0.44956,5.60201,3.09011,-3.95691,0.50614,-3.16544,-6.29699
301,463.6805899143219,374400,-1689.98383,-2934.29902,-2.25840,0.11060,10.34736,453.17737,-2996.76486,-899.44945,-1023.00546,-1140.99751,-1547.17904,-2038.93512,-4.17453,0.11647,-3.89857,-4.51130,0.04768,0.00015,0.04812,0.04750,0.06228,0.00020,0.06254,0.06195,0.07862,0.00020,0.07914,0.07837,0.08341,0.00016,0.08387,0.08315,0.08932,0.00015,0.08973,0.08914,0.09455,0.00019,0.09501,0.09427,0.05859,0.39755,1.02563,-0.88061,337.33080,3.12685,346.75223,330.26636,3.84128,1.79630,15.05361,2.22217,4.82926,3.87812,35.38773,2.36099,5.76093,3.25383,29.28803,1.70144,3899.31512,1689.23588,10820.02734,1439.35498,3661.56899,1812.29026,12974.07715,1102.03845,-1.12007,0.01908,-1.07336,-1.16702,0.45664,0.00684,0.47692,0.44221,0.05203,0.12650,0.63180,-0.18981,-3.15193,0.08670,-2.92832,-3.40360,6.04304,0.21251,6.56179,5.46644,5.99769,0.23764,6.58776,5.43457,6.03471,0.24314,6.68426,5.31701,6.03066,0.26651,6.95276,5.43273,6.02515,0.23630,6.69928,5.27179,6.00073,0.25496,6.65242,5.30242,6.02200,0.15323,6.40590,5.65348,3.66858,0.08476,3.90359,3.48237,22.31778,3.40993,33.81088,16.14128,-6.43239,1.59222,-3.46892,-12.04028,0.05940,0.02575,0.13282,-0.00942,1.34841,0.01701,1.39596,1.30026,3.90203,0.46793,5.35629,3.16413,-3.96590,0.49885,-3.17473,-6.16461
302,467.11625051498413,375600,-1509.30818,-2826.83555,-1.40736,0.02491,10.17048,456.92080,-3150.56764,-954.64076,-1025.35695,-1094.97527,-1512.70391,-2252.44974,-4.15776,0.11440,-3.80614,-4.56139,0.04829,0.00007,0.04844,0.04813,0.06230,0.00015,0.06246,0.06197,0.07938,0.00011,0.07958,0.07915,0.08403,0.00009,0.08417,0.08386,0.08949,0.00017,0.08978,0.08920,0.09487,0.00010,0.09504,0.09467,-0.02548,0.40081,0.83259,-0.96038,336.71744,3.00058,345.49136,328.57526,4.96887,2.47380,16.35516,2.13892,4.25823,2.03715,13.70421,2.26184,5.70356,2.24732,14.68074,2.33702,3292.83252,1141.71950,6872.85791,967.95532,3347.09211,1259.87750,7389.55811,955.56464,-1.10905,0.01710,-1.06509,-1.14960,0.45744,0.00527,0.47317,0.44528,0.05766,0.14171,0.68447,-0.18125,-3.16825,0.08014,-2.96386,-3.38177,5.99936,0.21302,6.73427,5.42566,5.97316,0.24205,6.60834,5.27067,5.99871,0.26985,6.73406,5.31049,6.00454,0.25224,6.53976,5.42578,5.97423,0.25799,6.75726,5.31081,5.99045,0.24367,6.56300,5.33667,5.99007,0.15508,6.31586,5.62882,3.68893,0.11488,3.98188,3.42853,21.86932,3.38809,32.72572,15.56349,-6.39360,1.47006,-3.62394,-12.23255,0.05292,0.03014,0.13497,-0.01325,1.35148,0.01988,1.40033,1.30189,3.85285,0.40610,5.96319,3.22374,-3.95676,0.48518,-3.15002,-5.83452
303,456.7267632484436,376800,-1616.86416,-2783.31752,-2.99574,0.12468,9.89701,446.70504,-3069.70504,-991.06843,-970.92515,-1184.07073,-1539.31518,-2188.01642,-4.15787,0.11591,-3.86228,-4.43329,0.04836,0.00015,0.04866,0.04814,0.06186,0.00011,0.06217,0.06170,0.07880,0.00022,0.07929,0.07848,0.08395,0.00012,0.08420,0.08372,0.08905,0.00008,0.08920,0.08893,0.09468,0.00011,0.09490,0.09448,0.02089,0.36483,0.95702,-0.87362,336.32280,3.00994,342.31537,326.62253,3.72074,1.64864,14.36092,2.08474,4.46124,2.56105,22.06177,1.97081,5.62602,3.35198,28.77551,1.67370,3567.70073,1523.41186,10787.54590,918.74878,3680.41619,1663.47409,11031.72363,747.03955,-1.11744,0.01263,-1.08775,-1.15640,0.45704,0.00567,0.47365,0.44471,0.11811,0.16286,0.76681,-0.14567,-3.19656,0.07619,-3.01871,-3.46648,6.02960,0.21746,6.62348,5.46865,6.02603,0.22906,6.58854,5.27112,5.98412,0.22650,6.66052,5.34063,5.99687,0.24405,6.83093,5.33461,5.99636,0.24057,6.51329,5.19841,6.00841,0.24175,6.77207,5.39907,6.00690,0.14129,6.37877,5.65286,3.69530,0.09113,3.93256,3.39893,23.81819,4.46131,38.19904,16.44935,-6.38812,1.56039,-3.41040,-10.98313,0.05560,0.02181,0.11049,-0.00285,1.34866,0.01644,1.38969,1.30713,4.01691,0.52346,6.07458,3.17434,-4.12130,0.52628,-3.23427,-6.38339
304,456.3818655014038,378000,-1685.92507,-2848.75000,-2.47919,0.02754,9.73369,446.56291,-2958.19638,-927.95286,-1032.64283,-1142.00089,-1500.65848,-2078.08422,-4.14851,0.11416,-3.84310,-4.41813,0.04847,0.00009,0.04865,0.04828,0.06283,0.00027,0.06314,0.06219,0.07955,0.00037,0.07995,0.07884,0.08433,0.00019,0.08465,0.08388,0.08966,0.00032,0.09016,0.08902,0.09597,0.00064,0.09686,0.09485,0.11519,0.41748,1.22988,-0.85528,335.62416,3.01863,344.55396,327.57294,4.05652,1.75435,13.49023,1.95815,4.03051,1.65603,11.42885,2.11305,5.66076,2.70467,16.75914,2.17328,3229.17755,1340.53815,8376.50684,334.17203,3220.85546,885.83055,6153.23682,826.93158,-1.11142,0.01838,-1.05504,-1.15294,0.45622,0.00551,0.47725,0.44092,0.06622,0.14032,0.57730,-0.18030,-3.21207,0.07547,-3.05828,-3.45416,5.99067,0.22300,6.53915,5.41271,6.05081,0.23252,6.80226,5.29709,6.05428,0.24193,6.59993,5.42092,6.03659,0.27695,6.73812,5.33265,6.05216,0.26471,6.64123,5.22467,6.09566,0.26875,6.93770,5.37980,6.04669,0.16270,6.48475,5.65742,3.69072,0.09690,3.96858,3.43358,22.48781,3.29978,32.74551,16.41211,-6.30191,1.47431,-3.98448,-13.18133,0.05090,0.02824,0.10902,-0.02196,1.35540,0.02051,1.40932,1.30444,3.90634,0.49779,5.61418,3.17916,-4.06130,0.48612,-3.17740,-6.27498
305,450.16391587257385,379200,-1664.91653,-2772.34346,-1.02168,0.05835,10.34040,439.76512,-3223.74761,-1000.95985,-1077.26924,-1184.16998,-1768.88782,-2333.33782,-4.14197,0.12060,-3.86401,-4.43924,0.04832,0.00025,0.04860,0.04783,0.06285,0.00018,0.06319,0.06254,0.07973,0.00009,0.07992,0.07956,0.08486,0.00014,0.08508,0.08461,0.08956,0.00023,0.09019,0.08936,0.09668,0.00025,0.09714,0.09627,-0.04322,0.50509,1.20564,-1.19086,335.20980,3.11217,344.67801,327.42621,4.44973,1.92251,14.77861,2.04985,3.77668,1.26703,10.05752,2.28740,5.97237,3.08491,24.59105,2.40840,3288.06713,1172.07104,8855.68457,901.88660,2949.67605,968.01349,6075.36084,249.68819,-1.10618,0.01439,-1.07162,-1.13643,0.45305,0.00517,0.46541,0.43695,0.11138,0.14767,0.76440,-0.15995,-3.17871,0.07231,-3.01918,-3.35879,5.95575,0.22882,6.61049,5.36537,5.96484,0.26361,6.81380,5.31382,5.98224,0.27573,6.73684,5.31020,6.02130,0.28366,7.10962,5.30068,5.97543,0.31893,6.71013,4.92206,6.00985,0.29700,6.89387,5.40298,5.98490,0.19856,6.47188,5.52723,3.66660,0.10925,3.99394,3.43823,21.75039,3.39668,32.02458,15.77745,-6.45165,1.57876,-3.18589,-13.32850,0.04153,0.03209,0.14881,-0.03012,1.35112,0.02137,1.40914,1.30712,3.81386,0.42218,5.24434,3.12350,-3.96949,0.45465,-3.29485,-5.45727
306,455.9154815673828,380400,-1871.86724,-2796.49223,-0.94791,0.13836,9.88614,445.89093,-3172.14869,-988.74086,-1039.17682,-1152.42308,-1611.87686,-2244.16283,-4.12722,0.11293,-3.80411,-4.49615,0.04768,0.00011,0.04790,0.04743,0.06245,0.00013,0.06260,0.06223,0.07942,0.00024,0.07974,0.07902,0.08551,0.00023,0.08579,0.08504,0.08997,0.00021,0.09028,0.08959,0.09745,0.00015,0.09767,0.09715,-0.01250,0.41318,1.30047,-0.92369,334.54560,2.91179,343.89096,326.86108,4.07681,3.14415,31.26301,2.24167,5.72374,7.10198,57.21154,2.17596,5.77942,3.84060,45.59380,2.17516,3446.35391,1514.24450,10312.21582,673.32208,3996.70168,2323.31531,17023.10352,1058.63757,-1.10760,0.01560,-1.07267,-1.13901,0.45194,0.00486,0.46484,0.43921,0.12065,0.15317,0.66604,-0.12992,-3.18647,0.08084,-2.91025,-3.41396,5.96073,0.20802,6.57223,5.40053,5.98971,0.23818,6.59845,5.28476,5.97090,0.25313,6.96547,5.24755,6.01625,0.26622,6.95534,5.45499,6.02471,0.26057,6.89177,5.39088,6.02009,0.25435,6.83353,5.48176,5.99706,0.16092,6.50045,5.64436,3.67207,0.08220,3.87957,3.47718,22.02662,3.65104,38.24893,16.27154,-6.43958,1.45293,-4.03532,-13.07716,0.04002,0.02637,0.11101,-0.02233,1.35202,0.01741,1.39440,1.30517,3.84286,0.44401,5.62330,3.16258,-3.96264,0.47632,-3.17740,-5.74801
307,464.5095865726471,381600,-1664.63287,-2853.33675,-1.56286,0.08143,9.85992,454.56818,-3021.02042,-993.63670,-1043.35081,-1202.72524,-1542.93498,-2030.71735,-4.15172,0.11630,-3.87644,-4.44150,0.04752,0.00007,0.04764,0.04738,0.06262,0.00010,0.06276,0.06241,0.07907,0.00008,0.07924,0.07895,0.08543,0.00015,0.08581,0.08525,0.09032,0.00014,0.09059,0.08998,0.09813,0.00027,0.09847,0.09758,0.03364,0.34794,0.91595,-0.88613,334.54655,2.85154,342.07437,327.15961,3.54962,1.23715,9.25871,2.28828,4.29176,2.02883,14.01044,2.06703,5.90280,2.57758,17.52176,1.99031,3275.42095,1162.22889,8391.23633,1011.63971,3374.84493,1289.17393,8051.34717,850.91235,-1.10758,0.01502,-1.07496,-1.15210,0.45516,0.00583,0.47232,0.43775,0.13709,0.15075,0.71352,-0.16513,-3.23006,0.08201,-3.04992,-3.48541,6.01321,0.21124,6.68381,5.35831,6.01281,0.21037,6.54183,5.33963,6.00195,0.24476,6.64523,5.38812,6.01896,0.24032,6.72433,5.38484,6.00451,0.24235,6.55887,5.18982,6.02725,0.25986,6.73509,5.40299,6.01312,0.13584,6.33860,5.65252,3.68917,0.09556,3.96869,3.48060,22.12347,3.43247,32.18966,16.09173,-6.55738,1.55949,-4.03623,-12.45951,0.03971,0.02420,0.10215,-0.03000,1.35493,0.01722,1.39945,1.29375,3.80467,0.43392,5.58673,3.17505,-3.88780,0.38333,-3.21924,-5.27568
308,452.7957286834717,382800,-1727.35746,-2973.00234,-2.23791,0.02298,10.13385,442.63885,-3113.56950,-986.45463,-1085.64515,-1120.67924,-1556.42231,-2112.98994,-4.13962,0.11710,-3.85007,-4.44720,0.04761,0.00007,0.04772,0.04746,0.06271,0.00009,0.06286,0.06257,0.07914,0.00019,0.07949,0.07892,0.08574,0.00011,0.08591,0.08556,0.09057,0.00011,0.09076,0.09029,0.09838,0.00007,0.09850,0.09816,0.00522,0.32399,0.92930,-0.95942,333.86784,3.26450,343.30350,327.67859,4.10638,1.73957,12.28261,2.07406,3.98811,1.83041,13.28965,2.26959,5.35039,3.12758,28.58732,2.07761,3675.96267,1423.40152,10462.06055,910.50562,3280.61412,1062.49752,6507.17334,806.99591,-1.10981,0.01288,-1.08388,-1.14543,0.45612,0.00473,0.46627,0.44369,0.11656,0.14743,0.73731,-0.19134,-3.20021,0.07206,-3.05565,-3.40188,5.99743,0.17864,6.41080,5.54422,6.00706,0.20981,6.55755,5.30024,6.02277,0.24168,6.81592,5.24814,5.99152,0.23601,6.60545,5.25810,6.00140,0.23382,6.62891,5.43845,5.99097,0.22089,6.72068,5.36494,6.00186,0.12653,6.36220,5.60908,3.68613,0.08522,3.85547,3.46140,21.65401,3.29952,33.75523,16.61405,-6.27193,1.22403,-3.55127,-10.12835,0.03794,0.02347,0.10329,-0.03091,1.35209,0.01446,1.38338,1.31615,3.79745,0.41179,5.44545,3.14766,-3.90875,0.42521,-3.12358,-5.46426
309,452.0121808052063,384000,-1694.93005,-2859.49232,-2.15867,0.06358,10.31295,441.63560,-3143.40405,-926.10876,-945.94017,-1208.23070,-1616.98363,-2366.54156,-4.12735,0.10317,-3.85696,-4.41341,0.04719,0.00011,0.04755,0.04706,0.06246,0.00011,0.06274,0.06234,0.07914,0.00025,0.07959,0.07864,0.08575,0.00007,0.08586,0.08561,0.09012,0.00018,0.09036,0.08985,0.09709,0.00071,0.09816,0.09625,-0.08146,0.32632,0.84735,-0.80559,333.41922,2.84338,340.81387,325.24832,3.80890,1.33573,10.27872,2.24056,5.31091,4.38688,29.03969,2.26676,5.57930,3.33418,37.62751,2.12818,3185.55246,1190.14808,7243.40137,631.31567,4417.20952,2324.21973,16731.66211,921.06970,-1.11368,0.01655,-1.06770,-1.17184,0.45537,0.00638,0.47033,0.43861,0.07819,0.14046,0.57170,-0.18980,-3.18197,0.08551,-2.97653,-3.39957,5.98333,0.20356,6.48907,5.35779,5.97551,0.22757,6.58487,5.33522,5.95055,0.22688,6.54918,5.40775,6.00044,0.22686,6.60847,5.45936,5.97866,0.22799,6.50731,5.42381,5.91643,0.25413,6.68835,5.05862,5.96749,0.12751,6.33524,5.67878,3.66585,0.08993,3.88466,3.41375,22.05369,3.34155,31.73412,15.86685,-6.52965,1.62437,-3.52249,-12.24675,0.04546,0.02839,0.13180,-0.02105,1.34510,0.01753,1.38945,1.30397,3.84356,0.41647,5.63633,3.20854,-3.93233,0.48675,-3.12456,-5.95956
310,461.4764156341553,385200,-1647.53695,-2804.14501,-2.08487,0.02293,10.11966,451.33376,-3183.19873,-905.18118,-1015.10975,-1079.86044,-1408.37937,-2251.20337,-4.11503,0.11499,-3.82479,-4.51256,0.04704,0.00018,0.04738,0.04682,0.06224,0.00010,0.06241,0.06203,0.07864,0.00015,0.07890,0.07836,0.08587,0.00011,0.08603,0.08566,0.09022,0.00024,0.09064,0.08988,0.09618,0.00012,0.09637,0.09592,0.00623,0.44599,1.09703,-1.35621,333.14979,3.09545,343.21829,326.94122,4.57922,2.05441,13.69031,2.11411,5.26068,2.02487,11.82373,2.11120,5.68705,3.13587,26.34204,2.18544,4129.90660,1798.85534,10125.28223,1022.69177,3638.72353,1475.90071,10501.51855,386.10840,-1.10827,0.01346,-1.06815,-1.14017,0.45355,0.00642,0.46997,0.43636,0.06399,0.15037,0.66513,-0.15789,-3.14135,0.07829,-2.95236,-3.37084,5.96957,0.23228,6.79468,5.21605,6.00068,0.24145,6.61448,5.34206,6.01833,0.27074,6.88005,5.35584,6.01077,0.25230,6.68740,5.35645,6.03112,0.25562,6.68178,5.20440,5.99147,0.26969,6.83682,5.24818,6.00366,0.17282,6.43294,5.49552,3.66212,0.09415,3.97653,3.41688,21.63552,3.39128,31.67892,15.87898,-6.36897,1.44162,-3.66245,-10.83044,0.04637,0.03678,0.12965,-0.09441,1.35300,0.01872,1.39490,1.28386,3.75760,0.39715,5.70236,3.23686,-3.89935,0.45862,-3.15581,-6.04760
